Date,Open,High,Low,Close,Volume,close_lag_1,close_lag_2,close_lag_3,close_lag_5,close_lag_10,close_lag_20,return_1,return_3,return_5,return_10,return_20,ma_5,close_to_ma_5,ma_10,close_to_ma_10,ma_20,close_to_ma_20,ma_50,close_to_ma_50,volatility_5,volatility_10,volatility_20,volume_ma_5,volume_ratio_5,volume_ma_10,volume_ratio_10,volume_ma_20,volume_ratio_20,daily_range,open_close_ratio,high_close_ratio,low_close_ratio,candle_body,target
2016-09-22,2444.35791015625,2484.168299572476,2440.3768712146275,2444.35791015625,112772500,2416.490478515625,2404.547119140625,2428.43359375,2404.547119140625,2420.47119140625,2436.3955078125,0.011532191783243828,0.00655744363248556,0.016556461172552606,0.009868623446049885,0.003268107463758607,2419.675244140625,0.010200817682205487,2409.32451171875,0.014540755413851691,2404.9453979492187,0.016388111031809593,2370.310419921875,0.031239575041321244,0.008631383427243554,0.0074312854361837264,0.00658473798215279,100605400.0,1.1209388362851298,103971050.0,1.0846528913577385,92157025.0,1.2236994412525795,0.01791530944625419,1.0,1.0162866449511403,0.998371335504886,0.0,2464.262939453125
2016-09-23,2464.262939453125,2484.168132825121,2448.338784755528,2464.262939453125,111259000,2444.35791015625,2416.490478515625,2404.547119140625,2404.547119140625,2416.490478515625,2428.43359375,0.008143254804940936,0.024834539459489546,0.024834539459489546,0.01976935616433506,0.014754097371794783,2431.618408203125,0.013425022256729369,2414.1017578125,0.020778404008154894,2406.736865234375,0.023902103736275437,2375.645,0.03730268598764752,0.008616729510195788,0.007683492540444901,0.00676191476793553,92561800.0,1.2019969361010698,106250200.0,1.0471415583217725,94134725.0,1.1819124132991305,0.014539579967689753,1.0,1.0080775444264942,0.9935379644588046,0.0,2444.35791015625
2016-09-26,2464.263104864363,2464.263104864363,2428.43375438976,2444.35791015625,56087500,2464.262939453125,2444.35791015625,2416.490478515625,2428.43359375,2396.585205078125,2420.47119140625,-0.008077477844670389,0.011532191783243828,0.00655744363248556,0.01993365601060182,0.009868623446049885,2434.803271484375,0.003924193294700951,2418.8790283203125,0.010533342733402451,2407.931201171875,0.015127803056269817,2380.42224609375,0.026858959231883306,0.009707155822415268,0.007659999706064197,0.006993715377237866,89642500.0,0.6256797835847951,103182550.0,0.5435754398393915,94499825.0,0.5935196176289216,0.014657980456026037,1.00814332247557,1.00814332247557,0.9934853420195441,-0.008077544426494415,2547.8642578125
2016-09-27,2404.546893310547,2547.8642578125,2388.6227416992188,2547.8642578125,121486000,2444.35791015625,2464.262939453125,2444.35791015625,2404.547119140625,2392.604248046875,2392.604248046875,0.04234500488908899,0.04234500488908899,0.05960254949093935,0.06489163842802936,0.06489163842802936,2463.46669921875,0.03425967098338112,2434.405029296875,0.046606553613798285,2415.694201660156,0.05471307422169236,2386.79189453125,0.06748487945275339,0.018629569051455293,0.014714158917847126,0.011214278063212853,98994400.0,1.2272007305463744,104447650.0,1.1631281316525552,98528925.0,1.2329983301857805,0.0625,0.9437500000000001,1.0,0.9375,0.0596026490066224,2456.30078125
2016-09-28,2480.1870125101295,2496.1111666835495,2452.3197427066452,2456.30078125,104262000,2547.8642578125,2444.35791015625,2464.262939453125,2416.490478515625,2384.641845703125,2388.623291015625,-0.03593734488866096,-0.0032310505813523127,0.016474429793255085,0.03005018790389724,0.028333262297546735,2471.428759765625,-0.006121146909797814,2441.5709228515625,0.0060329430779892945,2419.078076171875,0.015387144980880008,2391.48951171875,0.027100796057713206,0.028654412216469607,0.019833236407071964,0.01421503788597027,101173400.0,1.0305277869479528,105583450.0,0.9874843074364401,100204550.0,1.0404916742802597,0.017828200972447295,1.0097244732576984,1.0162074554294975,0.9983792544570503,-0.009630818619582614,2504.072998046875
2016-09-29,2468.2436546725953,2531.9402651157593,2468.2436546725953,2504.072998046875,131983000,2456.30078125,2547.8642578125,2444.35791015625,2444.35791015625,2404.547119140625,2396.585205078125,0.01944884647741052,0.024429764414822586,0.024429764414822586,0.04139069603336365,0.04485039494568932,2483.37177734375,0.008335932981113015,2451.5235107421877,0.021435440889888913,2424.4524658203127,0.03284062416114342,2396.027880859375,0.045093430694449266,0.029410946590621753,0.02045785513128545,0.014770704257384656,105015500.0,1.2567954254371974,102810450.0,1.2837508249404608,98345950.0,1.3420278110079775,0.02543720190779024,0.985691573926868,1.0111287758346583,0.985691573926868,0.014516129032258096,2500.092041015625
2016-09-30,2543.883462116217,2547.864500398089,2468.2437347606487,2500.092041015625,146694500,2504.072998046875,2456.30078125,2547.8642578125,2464.262939453125,2404.547119140625,2388.623291015625,-0.0015897927234369558,-0.018749906573865327,0.014539479934901456,0.039735100682554814,0.0466665256171912,2490.53759765625,0.003836297580235737,2461.0780029296875,0.015852418346551822,2430.0259033203124,0.028833494161348838,2400.00890625,0.041701151401977166,0.029488152889643106,0.02050070069577677,0.014741052603157615,112102600.0,1.3085735745647291,102332200.0,1.4335126187065264,102869200.0,1.426029365446606,0.03184713375796183,1.017515923566879,1.019108280254777,0.9872611464968152,-0.01721439749608751,2543.883544921875
2016-10-03,2539.902506510417,2579.712890625,2539.902506510417,2543.883544921875,78715000,2500.092041015625,2504.072998046875,2456.30078125,2444.35791015625,2428.43359375,2388.623291015625,0.01751595668792283,0.035656367632348474,0.040716473783196205,0.0475409133974285,0.06499989114660032,2510.442724609375,0.013320686421038896,2472.622998046875,0.02881981884472018,2437.788916015625,0.04352084309237614,2404.5472900390623,0.05794698048153135,0.02925332329729275,0.020877474913503773,0.015107608731922103,116628100.0,0.6749231102967467,103135300.0,0.7632207401345611,103631050.0,0.7595696463559908,0.01564945226917046,0.998435054773083,1.0140845070422535,0.998435054773083,0.0015673981191221375,2539.902587890625
2016-10-04,2579.7129732807603,2579.7129732807603,2531.940510812598,2539.902587890625,81285000,2543.883544921875,2500.092041015625,2504.072998046875,2547.8642578125,2404.547119140625,2388.623291015625,-0.0015649132363770857,0.014308524500562303,-0.003124840696462572,0.05629146032221466,0.0633332587202049,2508.850390625,0.012377062172244324,2486.158544921875,0.0216173031597382,2445.352880859375,0.03866505638974371,2409.0856689453126,0.054301480695198245,0.02225213744475704,0.02038907104136679,0.01512942807433481,108587900.0,0.748564066530433,103791150.0,0.7831592577979914,103973100.0,0.7817887511288978,0.018808777429467113,1.0156739811912225,1.0156739811912225,0.9968652037617555,-0.015432098765432124,2516.016357421875
2016-10-05,2508.054280341426,2547.8646657436707,2508.054280341426,2516.016357421875,63367500,2539.902587890625,2543.883544921875,2500.092041015625,2456.30078125,2416.490478515625,2392.604248046875,-0.009404388413410514,0.006369492060692705,0.024311182338787596,0.04118612499867402,0.051580661313187726,2520.793505859375,-0.00189509709002178,2496.1111328125,0.007974494543817379,2451.523486328125,0.026307262179383395,2413.2259423828127,0.04259460883201327,0.012838979315323316,0.020943720935945737,0.015388168023051922,100409000.0,0.6310938262506349,100791200.0,0.6287007199041186,103597650.0,0.6116692801429376,0.015822784810126528,0.9968354430379747,1.0126582278481011,0.9968354430379747,0.0031746031746031998,2512.03515625
2016-10-06,2547.864500792393,2555.8265773573694,2508.054117967512,2512.03515625,58324500,2516.016357421875,2539.902587890625,2543.883544921875,2504.072998046875,2444.35791015625,2420.47119140625,-0.0015823431195631787,-0.012519593805876528,0.0031796829442813923,0.02768712626434633,0.037828983533802374,2522.3859375,-0.004103567616722037,2502.878857421875,0.003658306833737912,2456.1016845703125,0.02277327198261858,2417.76431640625,0.038990913714813,0.010005673243874219,0.020846820362171992,0.015263996996106054,85677300.0,0.6807462420034245,95346400.0,0.6117116115553393,99658725.0,0.5852422856102163,0.019017432646592735,1.0142630744849446,1.01743264659271,0.9984152139461173,-0.01406249999999993,2516.016357421875
2016-10-07,2547.8646657436707,2547.8646657436707,2508.054280341426,2516.016357421875,46006500,2512.03515625,2516.016357421875,2539.902587890625,2500.092041015625,2464.262939453125,2416.490478515625,0.0015848508974762865,-0.009404388413410514,0.006369492060692705,0.02100158109760608,0.04118612499867402,2525.57080078125,-0.0037830827614967477,2508.05419921875,0.003174635622150923,2461.077978515625,0.022322892401558603,2421.7453564453126,0.03892688416875312,0.00992644786615415,0.020767590170088824,0.015240827546567167,65539700.0,0.7019638478662551,88821150.0,0.5179678488738324,97535675.0,0.4716889486846736,0.015822784810126528,1.0126582278481011,1.0126582278481011,0.9968354430379747,-0.012499999999999923,2500.092041015625
2016-10-10,2500.092041015625,2535.921385552473,2492.129964451881,2500.092041015625,24959000,2516.016357421875,2512.03515625,2516.016357421875,2543.883544921875,2444.35791015625,2396.585205078125,-0.006329178409065439,-0.006329178409065439,-0.017214429486627658,0.022801133429683595,0.04318929939072458,2516.8125,-0.006643506015793776,2513.6276123046873,-0.005384875318365845,2466.2533203125,0.013720699501719169,2425.806015625,0.030623234055871418,0.004362780217020747,0.020677931615974195,0.015178359277194142,54788500.0,0.45555180375443755,85708300.0,0.29120866940541346,94445425.0,0.2642690209716352,0.017515923566879033,1.0,1.0143312101910829,0.9968152866242037,0.0,2516.016357421875
2016-10-11,2535.9215501229974,2535.9215501229974,2504.0732418012017,2516.016357421875,72176500,2500.092041015625,2516.016357421875,2512.03515625,2539.902587890625,2547.8642578125,2392.604248046875,0.006369492060692705,0.0015848508974762865,-0.009404388413410514,-0.012499841894233588,0.051580661313187726,2512.03525390625,0.0015848119605146316,2510.442822265625,0.002220140250483782,2472.42392578125,0.01763145518293352,2430.10552734375,0.03535271580244115,0.006256181437423721,0.015428772708906146,0.015176355656069658,52966800.0,1.3626743545013102,80777350.0,0.8935239890885255,92612500.0,0.7793386421919287,0.012658227848101186,1.0079113924050633,1.0079113924050633,0.9952531645569621,-0.007849293563579251,2484.16796875
2016-10-12,2516.016276041667,2523.9783528645835,2448.338623046875,2484.16796875,78936000,2516.016357421875,2500.092041015625,2516.016357421875,2516.016357421875,2456.30078125,2384.641845703125,-0.012658259783537185,-0.012658259783537185,-0.012658259783537185,0.0113451852935611,0.04173629814733415,2505.665576171875,-0.008579599618684375,2513.229541015625,-0.011563437318932945,2477.4002319335937,0.0027317898533998353,2432.414521484375,0.0212765738769074,0.007315158479744034,0.010595912562942192,0.015508804436887418,56080500.0,1.407548078209003,78244750.0,1.0088344585419469,91914100.0,0.8588018595623522,0.03044871794871801,1.012820512820513,1.0160256410256412,0.9855769230769231,-0.012658227848101385,2460.281982421875
2016-10-13,2484.1682152609224,2496.111331680446,2444.3578271958436,2460.281982421875,57745000,2484.16796875,2516.016357421875,2500.092041015625,2512.03515625,2504.072998046875,2404.547119140625,-0.009615286336754458,-0.01592343719376743,-0.020602089783402056,-0.017487914952621586,0.02317894410868071,2495.31494140625,-0.014039493934433822,2508.850439453125,-0.019358849083820573,2480.186975097656,-0.00802560164843924,2433.8476953125,0.010861109822231763,0.007914461772534742,0.008873924253872748,0.01565112016104146,55964600.0,1.031812967483016,70820950.0,0.8153660745866865,86815700.0,0.6651446685334566,0.021035598705501483,1.0097087378640777,1.0145631067961165,0.993527508090615,-0.009615384615384625,2516.016357421875
2016-10-14,2464.2628563989565,2555.8267428241197,2448.338702238059,2516.016357421875,107271500,2460.281982421875,2484.16796875,2516.016357421875,2516.016357421875,2500.092041015625,2404.547119140625,0.022653653279668173,0.0,0.0,0.006369492060692705,0.0463576851515759,2495.31494140625,0.008296113517421766,2510.44287109375,0.0022201207572976056,2485.7604370117188,0.012171696016905376,2436.475185546875,0.032646001218004095,0.014547051734922569,0.011758497983862096,0.01635869707995852,68217600.0,1.5724900905338213,66878650.0,1.6039722691770841,84605425.0,1.2679033288940986,0.04272151898734166,0.9794303797468353,1.0158227848101264,0.9731012658227849,0.021001615508885376,2531.940185546875
2016-10-17,2516.0160334365173,2535.9212235744644,2516.0160334365173,2531.940185546875,114630500,2516.016357421875,2460.281982421875,2484.16796875,2500.092041015625,2543.883544921875,2428.43359375,0.006328984339877941,0.01923067095213904,0.012738788816075708,-0.004694931652371226,0.04262278040596512,2501.6845703125,0.012094096751212646,2509.24853515625,0.009043205594304382,2490.9357666015626,0.016461451754436807,2439.3415234375,0.03796051566362291,0.014250349831666027,0.01043863896215873,0.016290978886850476,86151900.0,1.3305626457454798,70470200.0,1.6266521167812777,86802750.0,1.320586041340856,0.007861635220125774,0.9937106918238994,1.001572327044025,0.9937106918238994,0.006329113924050624,2555.826416015625
2016-10-18,2547.864339953271,2559.807454046802,2539.9022638909173,2555.826416015625,160526000,2531.940185546875,2516.016357421875,2460.281982421875,2516.016357421875,2539.902587890625,2404.547119140625,0.009433963173814286,0.038834749137046876,0.01582265491888246,0.006269464112883316,0.06291384172545,2509.64658203125,0.018400931157007028,2510.84091796875,0.017916506667124077,2498.4997314453126,0.02294444295863518,2442.367109375,0.04645464893672724,0.01451558937921984,0.010875135439272574,0.016109577464711894,103821800.0,1.5461685310792146,78394300.0,2.0476743844896887,91092725.0,1.7622263468350519,0.0077881619937693455,0.9968847352024922,1.0015576323987538,0.9937694704049845,0.00312499999999995,2543.883544921875
2016-10-19,2543.883544921875,2571.7508138020835,2519.997314453125,2543.883544921875,43748000,2555.826416015625,2531.940185546875,2516.016357421875,2484.16796875,2516.016357421875,2416.490478515625,-0.004672802119467967,0.011075916663974006,0.024038461538461453,0.011075916663974006,0.05271821575084523,2521.589697265625,0.008841187636682069,2513.62763671875,0.01203675029712059,2504.869384765625,0.015575327158186436,2445.153837890625,0.04037770773409566,0.012650054350866661,0.01048360341938179,0.01619721161871625,96784200.0,0.4520159282196888,76432350.0,0.5723754405039227,88611775.0,0.4937041380787147,0.020344287949921814,1.0,1.0109546165884196,0.9906103286384976,0.0,2508.054443359375
2016-10-20,2523.9785985553076,2539.9027537512397,2508.054443359375,2508.054443359375,38996000,2543.883544921875,2555.826416015625,2531.940185546875,2460.281982421875,2512.03515625,2444.35791015625,-0.014084411070633518,-0.009433770325163127,0.01941747380130532,-0.001584656520718264,0.026058595158453324,2531.144189453125,-0.00912225632579966,2513.2295654296877,-0.002059152152870669,2508.0542114257814,9.247551058244596e-08,2447.5424609375,0.024723567982022576,0.014010274100833815,0.011538233870723917,0.01647222273436818,93034400.0,0.4191567850171549,74499500.0,0.5234397546292257,84922950.0,0.4591927152789676,0.012698412698412565,1.0063492063492063,1.0126984126984127,1.0,-0.00630914826498425,2516.016357421875
2016-10-21,2523.978434502324,2523.978434502324,2512.0353188816507,2516.016357421875,52681000,2508.054443359375,2543.883544921875,2555.826416015625,2516.016357421875,2516.016357421875,2464.262939453125,0.0031745379704897214,-0.015576198111220463,0.0,0.0,0.02100158109760608,2531.144189453125,-0.0059766773043926635,2513.2295654296877,0.0011088489609227814,2510.641882324219,0.002140677702978877,2450.2495703125,0.02684085242018308,0.009478035272403125,0.011574902132270424,0.016402734605301415,82116300.0,0.6415413261435305,75166950.0,0.7008532340343728,81994050.0,0.6424978397822769,0.004746835443037922,1.0031645569620253,1.0031645569620253,0.9984177215189874,-0.0031545741324921386,2496.11083984375
2016-10-24,2527.959144020385,2527.959144020385,2476.2056497333533,2496.11083984375,64539500,2516.016357421875,2508.054443359375,2543.883544921875,2531.940185546875,2500.092041015625,2444.35791015625,-0.007911521528628618,-0.018779438694624728,-0.01415094476072154,-0.0015924218415005464,0.02117240256529862,2523.9783203125,-0.011041093437482274,2512.8314453125,-0.006654089553018383,2513.229528808594,-0.0068114307780551275,2452.5585693359376,0.01775789212634571,0.009251178392639014,0.011682268745860001,0.016397853146756052,72098100.0,0.895162285830001,79125000.0,0.8156650868878357,82416650.0,0.7830881260036655,0.02073365231259971,1.0127591706539076,1.0127591706539076,0.9920255183413078,-0.012598425196850439,2468.24365234375
2016-10-25,2488.148843088458,2500.0919575352823,2464.2626141948085,2468.24365234375,105666000,2496.11083984375,2516.016357421875,2508.054443359375,2555.826416015625,2516.016357421875,2547.8642578125,-0.011164242811326552,-0.015873176565617597,-0.03426788420491056,-0.018987438192602624,-0.0312499401114521,2506.461767578125,-0.015247834907652913,2508.0541748046876,-0.015873071188359678,2509.248498535156,-0.016341484797278483,2454.1509765625,0.005742383380581417,0.006657221832111152,0.011917134871077593,0.01342239842870536,61126100.0,1.7286560078264441,82473950.0,1.2812045500427711,81625650.0,1.2945195535962042,0.014516129032258056,1.0080645161290323,1.0129032258064516,0.9983870967741936,-0.008000000000000076,2468.24365234375
2016-10-26,2484.1678049395164,2484.1678049395164,2464.2626141948085,2468.24365234375,61653500,2468.24365234375,2496.11083984375,2516.016357421875,2543.883544921875,2484.16796875,2456.30078125,0.0,-0.018987438192602624,-0.029734023292504075,-0.00641032192934321,0.004862137074138184,2491.3337890625,-0.009268182698007221,2506.4617431640627,-0.015247825315724772,2509.8456420898438,-0.01657551725430151,2455.5841455078125,0.005155395248457095,0.007345970433561909,0.011297899251010782,0.010698781394495123,64707200.0,0.9528074155580831,80745700.0,0.7635514956214386,79495225.0,0.7755623057862909,0.008064516129032336,1.006451612903226,1.006451612903226,0.9983870967741936,-0.006410256410256508,2472.224853515625
2016-10-27,2468.243815104167,2480.186930338542,2464.2627766927085,2472.224853515625,79667000,2468.24365234375,2468.24365234375,2496.11083984375,2508.054443359375,2460.281982421875,2504.072998046875,0.0016129692739590418,-0.00956928111798927,-0.014285810237738894,0.004854269217544616,-0.012718536782310608,2484.16787109375,-0.004807653185236016,2507.6560302734374,-0.014129201266071978,2508.2532348632812,-0.01436393297410421,2456.8580712890625,0.0062546479205043415,0.006306365702359203,0.010849866220726265,0.009716602566241496,72841400.0,1.0937049535017174,82937900.0,0.9605620590827595,76879425.0,1.0362590511050258,0.006441223832528242,0.9983896940418681,1.003220611916264,0.996779388083736,0.0016129032258063287,2484.16796875
2016-10-28,2472.224853515625,2484.16796875,2456.300699869792,2484.16796875,72105000,2472.224853515625,2468.24365234375,2468.24365234375,2516.016357421875,2516.016357421875,2500.092041015625,0.004830917874396157,0.006451679270451649,-0.012658259783537185,-0.012658259783537185,-0.006369394408037854,2477.798193359375,0.002570740186870868,2504.47119140625,-0.008106790258126217,2507.45703125,-0.009287920873519484,2458.1320068359373,0.010591767179979783,0.006731624312886422,0.007866997108196784,0.009787818404358105,76726200.0,0.9397702479726612,79421250.0,0.9078804476132017,73149950.0,0.9857149594770741,0.011217948717948597,0.9951923076923077,1.0,0.9887820512820514,0.004830917874396135,2472.224853515625
2016-10-31,2468.243815104167,2484.16796875,2456.300699869792,2472.224853515625,65543500,2484.16796875,2472.224853515625,2468.24365234375,2496.11083984375,2531.940185546875,2543.883544921875,-0.004807692307692291,0.0016129692739590418,-0.00956928111798927,-0.023584811510210302,-0.028169014084507005,2473.02099609375,-0.0003219311843217776,2498.499658203125,-0.010516233052597745,2503.8740966796877,-0.012640109662874766,2458.84859375,0.005440050192445867,0.006235722104081914,0.007453024724393323,0.008883386098017544,76927000.0,0.8520220468756093,74512550.0,0.8796303441500795,72491375.0,0.9041558392291497,0.011272141706924192,0.9983896940418681,1.0048309178743962,0.9935587761674719,0.0016129032258063287,2460.281982421875
2016-11-01,2468.244060034891,2492.1302928739383,2460.281982421875,2460.281982421875,77657500,2472.224853515625,2484.16796875,2472.224853515625,2468.24365234375,2555.826416015625,2539.902587890625,-0.0048308191209900375,-0.0048308191209900375,-0.0032256418098411954,-0.037382990094725566,-0.03134789729667331,2471.428662109375,-0.004510217049108145,2488.94521484375,-0.01151621668927505,2499.89306640625,-0.01584511134362976,2459.3263232421873,0.00038858575645539517,0.004193716467364353,0.006205916608052664,0.008916719674821987,71325300.0,1.0887791569050533,66225700.0,1.172618786966389,72310000.0,1.0739524270502006,0.0129449838187703,1.0032362459546926,1.0129449838187703,1.0,-0.0032258064516129674,2464.262939453125
2016-11-02,2460.2819007787257,2472.2250168019236,2440.3767074067296,2464.262939453125,101446000,2460.281982421875,2472.224853515625,2484.16796875,2468.24365234375,2543.883544921875,2516.016357421875,0.0016180897391815385,-0.008012754993733773,-0.0016127714485744127,-0.031298840557261176,-0.020569587242978415,2470.63251953125,-0.002578117153308468,2480.983154296875,-0.006739350412271805,2497.3053955078126,-0.013231243609261756,2459.9632958984375,0.0017478486617488187,0.004315995779227039,0.0064210774230966956,0.008744921606278256,79283800.0,1.2795299922556689,71995500.0,1.4090602884902528,74213925.0,1.3669402339251022,0.012924071082391035,0.9983844911147011,1.0032310177705979,0.9903069466882067,0.0016181229773463118,2456.30078125
